00:02:55 | INFO | GET http://localhost:7777/Telerik.Web.UI.WebResource.axd?type=rau
13:11:21 | INFO | 	origin: https://admin.noboringdate.ru
13:11:21 | INFO | 	sec-fetch-site: same-origin
13:11:21 | INFO | 	sec-fetch-mode: cors
13:11:21 | INFO | 	sec-fetch-dest: empty
13:11:21 | INFO | 	referer: https://admin.noboringdate.ru/
13:11:21 | INFO | 	accept-encoding: gzip, deflate, br
13:11:21 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:11:21 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:11:21 | INFO | Request:
13:11:21 | INFO | 	type : http
13:11:21 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:11:21 | INFO | 	http_version : 1.0
13:11:21 | INFO | 	server : ('192.168.80.4', 7777)
13:11:21 | INFO | 	client : ('192.168.80.1', 39758)
13:11:21 | INFO | 	scheme : http
13:11:21 | INFO | 	method : POST
13:11:21 | INFO | 	root_path : 
13:11:21 | INFO | 	path : /allstatistic
13:11:21 | INFO | 	raw_path : b'/allstatistic'
13:11:21 | INFO | 	query_string : b''
13:11:21 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f681001e2f0>
13:12:01 | INFO | Response Body=200
13:12:22 | INFO | POST http://localhost:7777/allstatistic
13:12:22 | INFO | Params: 
13:12:22 | INFO | Headers:
13:12:22 | INFO | 	host: localhost:7777
13:12:22 | INFO | 	connection: close
13:12:22 | INFO | 	content-length: 55
13:12:22 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:12:22 | INFO | 	accept: */*
13:12:22 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
13:12:22 | INFO | 	x-requested-with: XMLHttpRequest
13:12:22 | INFO | 	sec-ch-ua-mobile: ?0
13:12:22 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:12:22 | INFO | 	sec-ch-ua-platform: "Windows"
13:12:22 | INFO | 	origin: https://admin.noboringdate.ru
13:12:22 | INFO | 	sec-fetch-site: same-origin
13:12:22 | INFO | 	sec-fetch-mode: cors
13:12:22 | INFO | 	sec-fetch-dest: empty
13:12:22 | INFO | 	referer: https://admin.noboringdate.ru/
13:12:22 | INFO | 	accept-encoding: gzip, deflate, br
13:12:22 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:12:22 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:12:22 | INFO | Request:
13:12:22 | INFO | 	type : http
13:12:22 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:12:22 | INFO | 	http_version : 1.0
13:12:22 | INFO | 	server : ('192.168.80.4', 7777)
13:12:22 | INFO | 	client : ('192.168.80.1', 55626)
13:12:22 | INFO | 	scheme : http
13:12:22 | INFO | 	method : POST
13:12:22 | INFO | 	root_path : 
13:12:22 | INFO | 	path : /allstatistic
13:12:22 | INFO | 	raw_path : b'/allstatistic'
13:12:22 | INFO | 	query_string : b''
13:12:22 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f681001e2f0>
13:13:26 | INFO | Response Body=200
13:26:13 | INFO | GET http://localhost:7777/
13:26:13 | INFO | Params: 
13:26:13 | INFO | Headers:
13:26:13 | INFO | 	host: localhost:7777
13:26:13 | INFO | 	connection: close
13:26:13 | INFO | 	cache-control: max-age=0
13:26:13 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:26:13 | INFO | 	sec-ch-ua-mobile: ?0
13:26:13 | INFO | 	sec-ch-ua-platform: "Windows"
13:26:13 | INFO | 	upgrade-insecure-requests: 1
13:26:13 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:26:13 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
13:26:13 | INFO | 	sec-fetch-site: same-origin
13:26:13 | INFO | 	sec-fetch-mode: navigate
13:26:13 | INFO | 	sec-fetch-user: ?1
13:26:13 | INFO | 	sec-fetch-dest: document
13:26:13 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
13:26:13 | INFO | 	accept-encoding: gzip, deflate, br
13:26:13 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:26:13 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:26:13 | INFO | Request:
13:26:13 | INFO | 	type : http
13:26:13 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:26:13 | INFO | 	http_version : 1.0
13:26:13 | INFO | 	server : ('192.168.96.3', 7777)
13:26:13 | INFO | 	client : ('192.168.96.1', 50486)
13:26:13 | INFO | 	scheme : http
13:26:13 | INFO | 	method : GET
13:26:13 | INFO | 	root_path : 
13:26:13 | INFO | 	path : /
13:26:13 | INFO | 	raw_path : b'/'
13:26:13 | INFO | 	query_string : b''
13:26:13 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f393d0122f0>
13:26:13 | INFO | Response Body=200
13:26:21 | INFO | POST http://localhost:7777/allstatistic
13:26:21 | INFO | Params: 
13:26:21 | INFO | Headers:
13:26:21 | INFO | 	host: localhost:7777
13:26:21 | INFO | 	connection: close
13:26:21 | INFO | 	content-length: 55
13:26:21 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:26:21 | INFO | 	accept: */*
13:26:21 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
13:26:21 | INFO | 	x-requested-with: XMLHttpRequest
13:26:21 | INFO | 	sec-ch-ua-mobile: ?0
13:26:21 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:26:21 | INFO | 	sec-ch-ua-platform: "Windows"
13:26:21 | INFO | 	origin: https://admin.noboringdate.ru
13:26:21 | INFO | 	sec-fetch-site: same-origin
13:26:21 | INFO | 	sec-fetch-mode: cors
13:26:21 | INFO | 	sec-fetch-dest: empty
13:26:21 | INFO | 	referer: https://admin.noboringdate.ru/
13:26:21 | INFO | 	accept-encoding: gzip, deflate, br
13:26:21 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:26:21 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:26:21 | INFO | Request:
13:26:21 | INFO | 	type : http
13:26:21 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:26:21 | INFO | 	http_version : 1.0
13:26:21 | INFO | 	server : ('192.168.96.3', 7777)
13:26:21 | INFO | 	client : ('192.168.96.1', 47614)
13:26:21 | INFO | 	scheme : http
13:26:21 | INFO | 	method : POST
13:26:21 | INFO | 	root_path : 
13:26:21 | INFO | 	path : /allstatistic
13:26:21 | INFO | 	raw_path : b'/allstatistic'
13:26:21 | INFO | 	query_string : b''
13:26:21 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f393d0122f0>
13:27:26 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	upgrade-insecure-requests: 1
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: navigate
13:30:34 | INFO | 	sec-fetch-user: ?1
13:30:34 | INFO | 	sec-fetch-dest: document
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/promoters/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57710)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /
13:30:34 | INFO | 	raw_path : b'/'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/css/bootstrap.css
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: text/css,*/*;q=0.1
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: style
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57724)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/css/bootstrap.css
13:30:34 | INFO | 	raw_path : b'/static/css/bootstrap.css'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/mystyle.css
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: text/css,*/*;q=0.1
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: style
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57734)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/mystyle.css
13:30:34 | INFO | 	raw_path : b'/static/mystyle.css'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/js/jquery-3.6.1.min.js
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: */*
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: script
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57742)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/js/jquery-3.6.1.min.js
13:30:34 | INFO | 	raw_path : b'/static/js/jquery-3.6.1.min.js'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/js/bootstrap.min.js
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: */*
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: script
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57746)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/js/bootstrap.min.js
13:30:34 | INFO | 	raw_path : b'/static/js/bootstrap.min.js'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/js/bootstrap.bundle.min.js
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: */*
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: script
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57756)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/js/bootstrap.bundle.min.js
13:30:34 | INFO | 	raw_path : b'/static/js/bootstrap.bundle.min.js'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/img/logo.png
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: image
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57766)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/img/logo.png
13:30:34 | INFO | 	raw_path : b'/static/img/logo.png'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/img/avatar.png
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: image
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57780)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/img/avatar.png
13:30:34 | INFO | 	raw_path : b'/static/img/avatar.png'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:34 | INFO | GET http://localhost:7777/static/img/logout.png
13:30:34 | INFO | Params: 
13:30:34 | INFO | Headers:
13:30:34 | INFO | 	host: localhost:7777
13:30:34 | INFO | 	connection: close
13:30:34 | INFO | 	pragma: no-cache
13:30:34 | INFO | 	cache-control: no-cache
13:30:34 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:34 | INFO | 	sec-ch-ua-mobile: ?0
13:30:34 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:34 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:34 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:30:34 | INFO | 	sec-fetch-site: same-origin
13:30:34 | INFO | 	sec-fetch-mode: no-cors
13:30:34 | INFO | 	sec-fetch-dest: image
13:30:34 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:34 | INFO | 	accept-encoding: gzip, deflate, br
13:30:34 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:34 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:34 | INFO | Request:
13:30:34 | INFO | 	type : http
13:30:34 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:34 | INFO | 	http_version : 1.0
13:30:34 | INFO | 	server : ('192.168.112.4', 7777)
13:30:34 | INFO | 	client : ('192.168.112.1', 57794)
13:30:34 | INFO | 	scheme : http
13:30:34 | INFO | 	method : GET
13:30:34 | INFO | 	root_path : 
13:30:34 | INFO | 	path : /static/img/logout.png
13:30:34 | INFO | 	raw_path : b'/static/img/logout.png'
13:30:34 | INFO | 	query_string : b''
13:30:34 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:34 | INFO | Response Body=200
13:30:35 | INFO | GET http://localhost:7777/favicon.ico
13:30:35 | INFO | Params: 
13:30:35 | INFO | Headers:
13:30:35 | INFO | 	host: localhost:7777
13:30:35 | INFO | 	connection: close
13:30:35 | INFO | 	pragma: no-cache
13:30:35 | INFO | 	cache-control: no-cache
13:30:35 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:35 | INFO | 	sec-ch-ua-mobile: ?0
13:30:35 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:35 | INFO | 	sec-ch-ua-platform: "Windows"
13:30:35 | INFO | 	accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:30:35 | INFO | 	sec-fetch-site: same-origin
13:30:35 | INFO | 	sec-fetch-mode: no-cors
13:30:35 | INFO | 	sec-fetch-dest: image
13:30:35 | INFO | 	referer: https://admin.noboringdate.ru/
13:30:35 | INFO | 	accept-encoding: gzip, deflate, br
13:30:35 | INFO | 	accept-language: ru,en-US;q=0.9,en;q=0.8
13:30:35 | INFO | 	cookie: username=marat; token=4d27e9726c694ccda51c1834591bdfcf
13:30:35 | INFO | Request:
13:30:35 | INFO | 	type : http
13:30:35 | INFO | 	asgi : {'version': '3.0', 'spec_version': '2.3'}
13:30:35 | INFO | 	http_version : 1.0
13:30:35 | INFO | 	server : ('192.168.112.4', 7777)
13:30:35 | INFO | 	client : ('192.168.112.1', 57802)
13:30:35 | INFO | 	scheme : http
13:30:35 | INFO | 	method : GET
13:30:35 | INFO | 	root_path : 
13:30:35 | INFO | 	path : /favicon.ico
13:30:35 | INFO | 	raw_path : b'/favicon.ico'
13:30:35 | INFO | 	query_string : b''
13:30:35 | INFO | 	app : <fastapi.applications.FastAPI object at 0x7f4a2da122f0>
13:30:35 | INFO | Response Body=404
13:30:41 | INFO | POST http://localhost:7777/allstatistic
13:30:41 | INFO | Params: 
13:30:41 | INFO | Headers:
13:30:41 | INFO | 	host: localhost:7777
13:30:41 | INFO | 	connection: close
13:30:41 | INFO | 	content-length: 55
13:30:41 | INFO | 	sec-ch-ua: "Chromium";v="110", "Not A(Brand";v="24", "Google Chrome";v="110"
13:30:41 | INFO | 	accept: */*
13:30:41 | INFO | 	content-type: application/x-www-form-urlencoded; charset=UTF-8
13:30:41 | INFO | 	x-requested-with: XMLHttpRequest
13:30:41 | INFO | 	sec-ch-ua-mobile: ?0
13:30:41 | INFO | 	user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
13:30:41 | INFO | 	sec-ch-ua-platform: "Windows"
